Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role,Invoice amount,Discount,Country
280,17/02/2020 02:54:00,17/02/2020 02:55:00,Release Purchase Order,Esmana Liubiata,Requester,742674.48,82058.5,NZL
280,17/02/2020 07:55:00,17/02/2020 07:56:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,742674.48,82058.5,NZL
280,17/02/2020 13:49:00,17/02/2020 13:49:00,Send invoice,Kiu Kan,Supplier,742674.48,82058.5,NZL
280,18/02/2020 04:05:00,18/02/2020 04:12:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,742674.48,82058.5,NZL
280,18/02/2020 04:12:00,18/02/2020 04:12:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,742674.48,82058.5,NZL
280,18/02/2020 05:04:00,18/02/2020 05:17:00,Pay invoice,Karalda Nimwada,Financial Manager,742674.48,82058.5,NZL
486,11/03/2020 03:14:00,11/03/2020 03:50:00,Create Purchase Requisition,Tesca Lobes,Requester,442358.65,95761.66,AUS
486,11/03/2020 05:47:00,11/03/2020 05:57:00,Create Request for Quotation Requester,Penn Osterwalder,Requester,442358.65,95761.66,AUS
486,13/03/2020 03:17:00,13/03/2020 03:47:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,442358.65,95761.66,AUS
1009,28/05/2020 08:30:00,28/05/2020 08:52:00,Create Purchase Requisition,Christian Francois,Requester,220325.88,35136.92,NZL
1009,28/05/2020 16:05:00,28/05/2020 16:14:00,Create Request for Quotation Requester,Immanuel Karagianni,Requester,220325.88,35136.92,NZL
1009,30/05/2020 16:31:00,30/05/2020 16:54:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,220325.88,35136.92,NZL
1009,30/05/2020 17:47:00,30/05/2020 17:55:00,Amend Request for Quotation Requester,Kim Passa,Requester Manager,220325.88,35136.92,NZL
1009,31/05/2020 23:45:00,01/06/2020 00:09:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,220325.88,35136.92,NZL
1009,01/06/2020 01:02:00,01/06/2020 01:11:00,Amend Request for Quotation Requester,Immanuel Karagianni,Requester Manager,220325.88,35136.92,NZL
1009,01/06/2020 02:19:00,01/06/2020 02:46:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,220325.88,35136.92,NZL
1009,01/06/2020 03:30:00,01/06/2020 03:40:00,Amend Request for Quotation Requester,Anne Olwada,Requester Manager,220325.88,35136.92,NZL
1009,09/06/2020 01:58:00,09/06/2020 02:20:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,220325.88,35136.92,NZL
1009,09/06/2020 18:22:00,09/06/2020 18:35:00,Amend Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,220325.88,35136.92,NZL
1009,08/08/2020 02:49:00,08/08/2020 03:06:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,220325.88,35136.92,NZL
1009,08/08/2020 12:40:00,08/08/2020 13:09:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,220325.88,35136.92,NZL
1009,08/08/2020 13:44:00,08/08/2020 15:05:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,220325.88,35136.92,NZL
1009,08/08/2020 21:56:00,08/08/2020 22:26:00,Analyze Quotation comparison Map,Fjodor Kowalski,Requester,220325.88,35136.92,NZL
1009,08/08/2020 22:26:00,08/08/2020 22:26:00,Choose best option,Esmana Liubiata,Requester,220325.88,35136.92,NZL
1009,09/08/2020 06:33:00,09/08/2020 14:47:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,220325.88,35136.92,NZL
1009,10/08/2020 21:32:00,10/08/2020 21:40:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,220325.88,35136.92,NZL
1009,17/08/2020 08:27:00,17/08/2020 08:32:00,Confirm Purchase Order,Sean Manney,Supplier,220325.88,35136.92,NZL
1009,23/08/2020 14:05:00,24/08/2020 04:57:00,Deliver Goods Services,Carmen Finacse,Supplier,220325.88,35136.92,NZL
1009,24/08/2020 12:38:00,24/08/2020 12:39:00,Release Purchase Order,Nico Ojenbeer,Requester,220325.88,35136.92,NZL
1009,25/08/2020 07:36:00,25/08/2020 07:37:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,220325.88,35136.92,NZL
1009,30/08/2020 05:40:00,30/08/2020 05:40:00,Send invoice,Kiu Kan,Supplier,220325.88,35136.92,NZL
1009,30/08/2020 19:46:00,30/08/2020 19:52:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,220325.88,35136.92,NZL
1009,30/08/2020 19:52:00,30/08/2020 19:52:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,220325.88,35136.92,NZL
1009,30/08/2020 20:09:00,30/08/2020 20:23:00,Pay invoice,Pedro Alvares,Financial Manager,220325.88,35136.92,NZL
1104,09/06/2020 09:35:00,09/06/2020 10:32:00,Create Purchase Requisition,Alberto Duport,Requester,1267959.26,281105.38,JPN
1104,10/06/2020 06:57:00,10/06/2020 07:03:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1267959.26,281105.38,JPN
1394,21/07/2020 07:24:00,21/07/2020 08:08:00,Create Purchase Requisition,Christian Francois,Requester,634248.27,84088.68,SGP
1394,21/07/2020 08:31:00,21/07/2020 08:36:00,Create Request for Quotation Requester,Immanuel Karagianni,Requester,634248.27,84088.68,SGP
1394,02/08/2020 04:12:00,02/08/2020 04:37:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,634248.27,84088.68,SGP
1394,02/08/2020 05:32:00,02/08/2020 05:47:00,Amend Request for Quotation Requester,Clement Duchot,Requester Manager,634248.27,84088.68,SGP
1394,14/08/2020 09:33:00,14/08/2020 10:05:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,634248.27,84088.68,SGP
1394,14/08/2020 10:57:00,14/08/2020 11:10:00,Amend Request for Quotation Requester,Penn Osterwalder,Requester Manager,634248.27,84088.68,SGP
1394,19/09/2020 13:18:00,19/09/2020 13:32:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,634248.27,84088.68,SGP
1394,20/09/2020 17:40:00,20/09/2020 18:03:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,634248.27,84088.68,SGP
1394,21/09/2020 04:26:00,21/09/2020 07:26:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,634248.27,84088.68,SGP
1394,21/09/2020 14:06:00,21/09/2020 14:36:00,Analyze Quotation comparison Map,Immanuel Karagianni,Requester,634248.27,84088.68,SGP
1394,21/09/2020 14:36:00,21/09/2020 14:36:00,Choose best option,Anne Olwada,Requester,634248.27,84088.68,SGP
1394,21/09/2020 16:12:00,22/09/2020 00:59:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,634248.27,84088.68,SGP
1394,22/09/2020 05:35:00,22/09/2020 05:44:00,Create Purchase Order,Karel de Groot,Purchasing Agent,634248.27,84088.68,SGP
1394,23/09/2020 13:43:00,23/09/2020 14:13:00,Confirm Purchase Order,Carmen Finacse,Supplier,634248.27,84088.68,SGP
1394,08/10/2020 18:16:00,09/10/2020 19:16:00,Deliver Goods Services,Carmen Finacse,Supplier,634248.27,84088.68,SGP
1394,10/10/2020 03:25:00,10/10/2020 03:26:00,Release Purchase Order,Christian Francois,Requester,634248.27,84088.68,SGP
1394,10/10/2020 20:14:00,10/10/2020 20:15:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,634248.27,84088.68,SGP
1394,12/10/2020 20:17:00,12/10/2020 20:17:00,Send invoice,Esmeralda Clay,Supplier,634248.27,84088.68,SGP
1394,13/10/2020 10:45:00,13/10/2020 10:48:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,634248.27,84088.68,SGP
1394,13/10/2020 10:48:00,13/10/2020 10:48:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,634248.27,84088.68,SGP
1394,13/10/2020 10:56:00,13/10/2020 11:07:00,Pay invoice,Pedro Alvares,Financial Manager,634248.27,84088.68,SGP
284,08/02/2020 07:42:00,08/02/2020 07:54:00,Create Purchase Requisition,Immanuel Karagianni,Requester,263736.98,61788.04,AUS
284,08/02/2020 11:35:00,08/02/2020 11:43:00,Create Request for Quotation Requester,Tesca Lobes,Requester,263736.98,61788.04,AUS
284,09/02/2020 06:34:00,09/02/2020 06:51:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,263736.98,61788.04,AUS
284,09/02/2020 07:42:00,09/02/2020 07:51:00,Amend Request for Quotation Requester,Kim Passa,Requester Manager,263736.98,61788.04,AUS
284,14/02/2020 18:06:00,14/02/2020 18:18:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,263736.98,61788.04,AUS
284,14/02/2020 22:24:00,14/02/2020 22:51:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,263736.98,61788.04,AUS
284,14/02/2020 23:29:00,15/02/2020 03:42:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,263736.98,61788.04,AUS
284,15/02/2020 09:54:00,15/02/2020 10:12:00,Analyze Quotation comparison Map,Anna Kaufmann,Requester,263736.98,61788.04,AUS
284,15/02/2020 10:12:00,15/02/2020 10:12:00,Choose best option,Kim Passa,Requester,263736.98,61788.04,AUS
284,16/02/2020 15:59:00,17/02/2020 01:05:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,263736.98,61788.04,AUS
284,18/02/2020 04:18:00,18/02/2020 04:28:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,263736.98,61788.04,AUS
284,18/02/2020 17:10:00,18/02/2020 17:21:00,Confirm Purchase Order,Esmeralda Clay,Supplier,263736.98,61788.04,AUS
284,19/02/2020 11:08:00,19/02/2020 20:04:00,Deliver Goods Services,Kiu Kan,Supplier,263736.98,61788.04,AUS
284,20/02/2020 04:05:00,20/02/2020 04:06:00,Release Purchase Order,Kim Passa,Requester,263736.98,61788.04,AUS
284,20/02/2020 08:10:00,20/02/2020 08:11:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,263736.98,61788.04,AUS
284,21/02/2020 09:33:00,21/02/2020 09:33:00,Send invoice,Sean Manney,Supplier,263736.98,61788.04,AUS
284,21/02/2020 23:54:00,21/02/2020 23:58:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,263736.98,61788.04,AUS
284,21/02/2020 23:58:00,21/02/2020 23:58:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,263736.98,61788.04,AUS
284,22/02/2020 00:55:00,22/02/2020 01:01:00,Pay invoice,Pedro Alvares,Financial Manager,263736.98,61788.04,AUS
489,11/03/2020 09:19:00,11/03/2020 09:39:00,Create Purchase Requisition,Kim Passa,Requester,827021.36,96666.59,JPN
489,12/03/2020 08:20:00,12/03/2020 08:27:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,827021.36,96666.59,JPN
489,12/03/2020 08:32:00,12/03/2020 08:34:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,827021.36,96666.59,JPN
489,31/03/2020 09:58:00,31/03/2020 10:24:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,827021.36,96666.59,JPN
489,31/03/2020 11:17:00,31/03/2020 11:25:00,Amend Request for Quotation Requester,Tesca Lobes,Requester Manager,827021.36,96666.59,JPN
489,13/05/2020 03:04:00,13/05/2020 03:23:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,827021.36,96666.59,JPN
489,13/05/2020 04:18:00,13/05/2020 04:27:00,Amend Request for Quotation Requester,Kim Passa,Requester Manager,827021.36,96666.59,JPN
489,15/05/2020 03:11:00,15/05/2020 03:29:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,827021.36,96666.59,JPN
489,15/05/2020 14:41:00,15/05/2020 14:58:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,827021.36,96666.59,JPN
489,15/05/2020 15:38:00,15/05/2020 21:29:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,827021.36,96666.59,JPN
489,16/05/2020 03:54:00,16/05/2020 04:00:00,Analyze Quotation comparison Map,Kim Passa,Requester,827021.36,96666.59,JPN
489,16/05/2020 04:00:00,16/05/2020 04:00:00,Choose best option,Nico Ojenbeer,Requester,827021.36,96666.59,JPN
489,16/05/2020 05:44:00,16/05/2020 12:53:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,827021.36,96666.59,JPN
489,16/05/2020 14:36:00,16/05/2020 14:45:00,Create Purchase Order,Karel de Groot,Purchasing Agent,827021.36,96666.59,JPN
489,17/05/2020 04:23:00,17/05/2020 04:48:00,Confirm Purchase Order,Karen Clarens,Supplier,827021.36,96666.59,JPN
489,22/05/2020 23:05:00,24/05/2020 16:49:00,Deliver Goods Services,Carmen Finacse,Supplier,827021.36,96666.59,JPN
489,25/05/2020 00:15:00,25/05/2020 00:16:00,Release Purchase Order,Clement Duchot,Requester,827021.36,96666.59,JPN
489,25/05/2020 20:29:00,25/05/2020 20:30:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,827021.36,96666.59,JPN
489,28/05/2020 01:35:00,28/05/2020 01:35:00,Send invoice,Carmen Finacse,Supplier,827021.36,96666.59,JPN
489,28/05/2020 15:58:00,28/05/2020 16:03:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,827021.36,96666.59,JPN
489,28/05/2020 16:03:00,28/05/2020 16:03:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,827021.36,96666.59,JPN
489,28/05/2020 16:22:00,28/05/2020 16:36:00,Pay invoice,Pedro Alvares,Financial Manager,827021.36,96666.59,JPN
283,08/02/2020 07:14:00,08/02/2020 07:43:00,Create Purchase Requisition,Fjodor Kowalski,Requester,72049.59,7248.7,SGP
283,08/02/2020 20:43:00,08/02/2020 20:50:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,72049.59,7248.7,SGP
283,08/02/2020 20:57:00,08/02/2020 20:59:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,72049.59,7248.7,SGP
283,09/02/2020 15:47:00,09/02/2020 16:01:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,72049.59,7248.7,SGP
282,08/02/2020 02:28:00,08/02/2020 03:23:00,Create Purchase Requisition,Anna Kaufmann,Requester,1401070.27,156170.44,NZL
282,08/02/2020 08:49:00,08/02/2020 08:58:00,Create Request for Quotation Requester,Miu Hanwan,Requester,1401070.27,156170.44,NZL
282,09/02/2020 07:50:00,09/02/2020 08:24:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1401070.27,156170.44,NZL
282,09/02/2020 09:18:00,09/02/2020 09:26:00,Amend Request for Quotation Requester,Miu Hanwan,Requester Manager,1401070.27,156170.44,NZL
282,12/02/2020 07:50:00,12/02/2020 08:15:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1401070.27,156170.44,NZL
282,12/02/2020 10:47:00,12/02/2020 11:20:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,1401070.27,156170.44,NZL
282,13/02/2020 00:41:00,13/02/2020 02:28:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,1401070.27,156170.44,NZL
282,13/02/2020 08:54:00,13/02/2020 09:09:00,Analyze Quotation comparison Map,Elvira Lores,Requester,1401070.27,156170.44,NZL
282,13/02/2020 09:09:00,13/02/2020 09:09:00,Choose best option,Fjodor Kowalski,Requester,1401070.27,156170.44,NZL
282,13/02/2020 20:48:00,14/02/2020 04:12:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,1401070.27,156170.44,NZL
282,14/02/2020 06:28:00,14/02/2020 06:37:00,Create Purchase Order,Karel de Groot,Purchasing Agent,1401070.27,156170.44,NZL
282,15/02/2020 09:10:00,15/02/2020 09:36:00,Confirm Purchase Order,Karen Clarens,Supplier,1401070.27,156170.44,NZL
282,18/02/2020 17:30:00,20/02/2020 17:32:00,Deliver Goods Services,Esmeralda Clay,Supplier,1401070.27,156170.44,NZL
282,21/02/2020 01:30:00,21/02/2020 01:31:00,Release Purchase Order,Miu Hanwan,Requester,1401070.27,156170.44,NZL
282,21/02/2020 19:14:00,21/02/2020 19:15:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,1401070.27,156170.44,NZL
282,23/02/2020 02:48:00,23/02/2020 02:48:00,Send invoice,Karen Clarens,Supplier,1401070.27,156170.44,NZL
282,23/02/2020 17:07:00,23/02/2020 17:13:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1401070.27,156170.44,NZL
282,23/02/2020 17:13:00,23/02/2020 17:13:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1401070.27,156170.44,NZL
282,23/02/2020 18:04:00,23/02/2020 18:17:00,Pay invoice,Karalda Nimwada,Financial Manager,1401070.27,156170.44,NZL
288,08/02/2020 18:45:00,08/02/2020 19:27:00,Create Purchase Requisition,Penn Osterwalder,Requester,616130.37,88980.21,NZL
288,08/02/2020 20:16:00,08/02/2020 20:25:00,Create Request for Quotation Requester,Tesca Lobes,Requester,616130.37,88980.21,NZL
288,10/02/2020 00:57:00,10/02/2020 01:36:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,616130.37,88980.21,NZL
288,10/02/2020 02:31:00,10/02/2020 02:44:00,Amend Request for Quotation Requester,Clement Duchot,Requester Manager,616130.37,88980.21,NZL
288,13/02/2020 00:30:00,13/02/2020 00:41:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,616130.37,88980.21,NZL
288,13/02/2020 18:15:00,13/02/2020 18:43:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,616130.37,88980.21,NZL
288,13/02/2020 19:04:00,13/02/2020 21:17:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,616130.37,88980.21,NZL
288,14/02/2020 04:14:00,14/02/2020 04:29:00,Analyze Quotation comparison Map,Penn Osterwalder,Requester,616130.37,88980.21,NZL
288,14/02/2020 04:29:00,14/02/2020 04:29:00,Choose best option,Tesca Lobes,Requester,616130.37,88980.21,NZL
288,14/02/2020 07:17:00,14/02/2020 14:06:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,616130.37,88980.21,NZL
288,14/02/2020 18:48:00,14/02/2020 18:59:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,616130.37,88980.21,NZL
288,16/02/2020 00:02:00,16/02/2020 00:14:00,Confirm Purchase Order,Kiu Kan,Supplier,616130.37,88980.21,NZL
288,17/02/2020 15:29:00,18/02/2020 09:40:00,Deliver Goods Services,Carmen Finacse,Supplier,616130.37,88980.21,NZL
288,18/02/2020 17:11:00,18/02/2020 17:12:00,Release Purchase Order,Penn Osterwalder,Requester,616130.37,88980.21,NZL
288,19/02/2020 00:45:00,19/02/2020 00:46:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,616130.37,88980.21,NZL
288,22/02/2020 09:59:00,22/02/2020 09:59:00,Send invoice,Karen Clarens,Supplier,616130.37,88980.21,NZL
288,23/02/2020 00:08:00,23/02/2020 00:13:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,616130.37,88980.21,NZL
288,23/02/2020 00:13:00,23/02/2020 00:13:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,616130.37,88980.21,NZL
288,23/02/2020 01:12:00,23/02/2020 01:21:00,Pay invoice,Karalda Nimwada,Financial Manager,616130.37,88980.21,NZL
286,08/02/2020 14:06:00,08/02/2020 14:14:00,Create Purchase Requisition,Alberto Duport,Requester,955793.28,189931.55,SGP
286,08/02/2020 19:22:00,08/02/2020 19:36:00,Create Request for Quotation Requester,Miu Hanwan,Requester,955793.28,189931.55,SGP
286,08/02/2020 21:23:00,08/02/2020 21:49:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,955793.28,189931.55,SGP
286,08/02/2020 22:44:00,08/02/2020 22:57:00,Amend Request for Quotation Requester,Christian Francois,Requester Manager,955793.28,189931.55,SGP
286,09/02/2020 20:35:00,09/02/2020 21:00:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,955793.28,189931.55,SGP
286,10/02/2020 03:30:00,10/02/2020 03:50:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,955793.28,189931.55,SGP
286,10/02/2020 09:04:00,10/02/2020 14:09:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,955793.28,189931.55,SGP
286,10/02/2020 20:33:00,10/02/2020 21:06:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,955793.28,189931.55,SGP
286,10/02/2020 21:06:00,10/02/2020 21:06:00,Choose best option,Anna Kaufmann,Requester,955793.28,189931.55,SGP
286,11/02/2020 23:57:00,12/02/2020 05:54:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,955793.28,189931.55,SGP
286,12/02/2020 07:43:00,12/02/2020 07:50:00,Create Purchase Order,Karel de Groot,Purchasing Agent,955793.28,189931.55,SGP
286,13/02/2020 17:10:00,13/02/2020 17:25:00,Confirm Purchase Order,Kiu Kan,Supplier,955793.28,189931.55,SGP
286,15/02/2020 12:27:00,17/02/2020 05:07:00,Deliver Goods Services,Esmeralda Clay,Supplier,955793.28,189931.55,SGP
286,17/02/2020 12:47:00,17/02/2020 12:48:00,Release Purchase Order,Immanuel Karagianni,Requester,955793.28,189931.55,SGP
286,18/02/2020 03:47:00,18/02/2020 12:30:00,Settle dispute with supplier Purchasing Agent,Karel de Groot,Purchasing Agent,955793.28,189931.55,SGP
286,18/02/2020 19:44:00,18/02/2020 19:45:00,Release Purchase Order,Christian Francois,Requester,955793.28,189931.55,SGP
286,19/02/2020 08:23:00,19/02/2020 08:24:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,955793.28,189931.55,SGP
286,21/02/2020 08:57:00,21/02/2020 08:57:00,Send invoice,Sean Manney,Supplier,955793.28,189931.55,SGP
286,21/02/2020 23:16:00,21/02/2020 23:19:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,955793.28,189931.55,SGP
286,21/02/2020 23:19:00,21/02/2020 23:19:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,955793.28,189931.55,SGP
286,22/02/2020 00:20:00,22/02/2020 00:31:00,Pay invoice,Pedro Alvares,Financial Manager,955793.28,189931.55,SGP
287,08/02/2020 18:38:00,08/02/2020 19:13:00,Create Purchase Requisition,Esmana Liubiata,Requester,1004746.16,239513.79,SGP
287,09/02/2020 08:41:00,09/02/2020 08:48:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1004746.16,239513.79,SGP
287,09/02/2020 20:27:00,09/02/2020 20:50:00,Amend Purchase Requisition,Miu Hanwan,Requester,1004746.16,239513.79,SGP
287,10/02/2020 02:54:00,10/02/2020 03:06:00,Create Request for Quotation Requester,Anna Kaufmann,Requester,1004746.16,239513.79,SGP
287,23/02/2020 06:14:00,23/02/2020 06:37:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1004746.16,239513.79,SGP
1388,19/07/2020 17:59:00,19/07/2020 18:48:00,Create Purchase Requisition,Miu Hanwan,Requester,376612.72,13150.35,JPN
1388,20/07/2020 15:25:00,20/07/2020 15:31:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,376612.72,13150.35,JPN
1388,20/07/2020 15:37:00,20/07/2020 15:38:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,376612.72,13150.35,JPN
1388,28/08/2020 00:20:00,28/08/2020 00:43:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,376612.72,13150.35,JPN
1388,28/08/2020 16:40:00,28/08/2020 16:54:00,Amend Request for Quotation Requester Manager,Francis Odell,Requester Manager,376612.72,13150.35,JPN
1388,08/09/2020 09:11:00,08/09/2020 09:49:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,376612.72,13150.35,JPN
1388,09/09/2020 03:42:00,09/09/2020 04:03:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,376612.72,13150.35,JPN
1388,09/09/2020 08:51:00,09/09/2020 14:08:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,376612.72,13150.35,JPN
1388,09/09/2020 20:36:00,09/09/2020 21:04:00,Analyze Quotation comparison Map,Anne Olwada,Requester,376612.72,13150.35,JPN
1388,09/09/2020 21:04:00,09/09/2020 21:04:00,Choose best option,Penn Osterwalder,Requester,376612.72,13150.35,JPN
1388,10/09/2020 04:24:00,10/09/2020 10:09:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,376612.72,13150.35,JPN
1388,10/09/2020 12:25:00,10/09/2020 12:32:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,376612.72,13150.35,JPN
1388,11/09/2020 19:01:00,11/09/2020 19:08:00,Confirm Purchase Order,Karen Clarens,Supplier,376612.72,13150.35,JPN
1388,23/09/2020 14:52:00,24/09/2020 23:48:00,Deliver Goods Services,Kiu Kan,Supplier,376612.72,13150.35,JPN
1388,25/09/2020 07:16:00,25/09/2020 07:17:00,Release Purchase Order,Kim Passa,Requester,376612.72,13150.35,JPN
1388,25/09/2020 16:15:00,26/09/2020 01:12:00,Settle dispute with supplier Purchasing Agent,Francois de Perrier,Purchasing Agent,376612.72,13150.35,JPN
1388,26/09/2020 08:27:00,26/09/2020 08:28:00,Release Purchase Order,Esmana Liubiata,Requester,376612.72,13150.35,JPN
1388,26/09/2020 14:23:00,26/09/2020 14:24:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,376612.72,13150.35,JPN
1388,07/10/2020 11:37:00,07/10/2020 11:37:00,Send invoice,Karen Clarens,Supplier,376612.72,13150.35,JPN
1388,08/10/2020 01:58:00,08/10/2020 02:03:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,376612.72,13150.35,JPN
1388,08/10/2020 02:03:00,08/10/2020 02:03:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,376612.72,13150.35,JPN
1388,08/10/2020 02:07:00,08/10/2020 02:15:00,Pay invoice,Karalda Nimwada,Financial Manager,376612.72,13150.35,JPN
1387,19/07/2020 11:08:00,19/07/2020 11:24:00,Create Purchase Requisition,Tesca Lobes,Requester,1312494.84,239758.77,NZL
1387,20/07/2020 09:17:00,20/07/2020 09:23:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,1312494.84,239758.77,NZL
1386,19/07/2020 06:40:00,19/07/2020 07:29:00,Create Purchase Requisition,Anna Kaufmann,Requester,1002138.26,97584.5,SGP
1386,19/07/2020 17:25:00,19/07/2020 17:33:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,1002138.26,97584.5,SGP
1386,19/07/2020 17:37:00,19/07/2020 17:39:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,1002138.26,97584.5,SGP
1386,22/07/2020 04:29:00,22/07/2020 04:40:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1002138.26,97584.5,SGP
1287,04/07/2020 13:39:00,04/07/2020 14:25:00,Create Purchase Requisition,Fjodor Kowalski,Requester,1059926.39,192217.01,JPN
1287,05/07/2020 02:33:00,05/07/2020 02:40:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1059926.39,192217.01,JPN
1287,05/07/2020 02:45:00,05/07/2020 02:47:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,1059926.39,192217.01,JPN
1287,05/07/2020 10:18:00,05/07/2020 10:34:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1059926.39,192217.01,JPN
1011,28/05/2020 12:20:00,28/05/2020 12:59:00,Create Purchase Requisition,Fjodor Kowalski,Requester,1034407.6,87568.75,NZL
