Case ID,Start Timestamp,Complete Timestamp,Activity,Resource,Role,Invoice amount,Discount,Country
896,11/05/2020 13:22:00,11/05/2020 13:29:00,Create Purchase Requisition,Immanuel Karagianni,Requester,1023917.12,207985.18,JPN
896,11/05/2020 18:22:00,11/05/2020 18:34:00,Create Request for Quotation Requester,Anne Olwada,Requester,1023917.12,207985.18,JPN
896,26/05/2020 14:13:00,26/05/2020 14:35:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,1023917.12,207985.18,JPN
649,04/04/2020 09:59:00,04/04/2020 10:17:00,Create Purchase Requisition,Elvira Lores,Requester,1063743.67,36935.37,NZL
649,04/04/2020 21:33:00,04/04/2020 21:40:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1063743.67,36935.37,NZL
649,04/04/2020 21:47:00,04/04/2020 21:48:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,1063743.67,36935.37,NZL
649,08/04/2020 22:42:00,08/04/2020 22:55:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1063743.67,36935.37,NZL
649,09/04/2020 09:30:00,09/04/2020 09:55:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,1063743.67,36935.37,NZL
649,09/04/2020 12:56:00,09/04/2020 16:31:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,1063743.67,36935.37,NZL
649,09/04/2020 23:22:00,09/04/2020 23:42:00,Analyze Quotation comparison Map,Alberto Duport,Requester,1063743.67,36935.37,NZL
649,09/04/2020 23:42:00,09/04/2020 23:42:00,Choose best option,Christian Francois,Requester,1063743.67,36935.37,NZL
649,10/04/2020 15:39:00,11/04/2020 00:06:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,1063743.67,36935.37,NZL
649,11/04/2020 05:37:00,11/04/2020 05:45:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,1063743.67,36935.37,NZL
649,12/04/2020 16:37:00,12/04/2020 17:04:00,Confirm Purchase Order,Kiu Kan,Supplier,1063743.67,36935.37,NZL
649,13/04/2020 22:55:00,14/04/2020 17:51:00,Deliver Goods Services,Carmen Finacse,Supplier,1063743.67,36935.37,NZL
649,15/04/2020 01:23:00,15/04/2020 01:24:00,Release Purchase Order,Penn Osterwalder,Requester,1063743.67,36935.37,NZL
649,15/04/2020 16:35:00,15/04/2020 16:36:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,1063743.67,36935.37,NZL
649,16/04/2020 07:29:00,16/04/2020 07:29:00,Send invoice,Sean Manney,Supplier,1063743.67,36935.37,NZL
649,16/04/2020 21:56:00,16/04/2020 21:59:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,1063743.67,36935.37,NZL
649,16/04/2020 21:59:00,16/04/2020 21:59:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,1063743.67,36935.37,NZL
649,16/04/2020 22:26:00,16/04/2020 22:36:00,Pay invoice,Pedro Alvares,Financial Manager,1063743.67,36935.37,NZL
642,03/04/2020 13:13:00,03/04/2020 13:59:00,Create Purchase Requisition,Fjodor Kowalski,Requester,234427.07,21853.92,AUS
642,03/04/2020 21:00:00,03/04/2020 21:09:00,Create Request for Quotation Requester,Clement Duchot,Requester,234427.07,21853.92,AUS
642,05/04/2020 01:06:00,05/04/2020 01:17:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,234427.07,21853.92,AUS
195,25/01/2020 14:50:00,25/01/2020 14:57:00,Create Purchase Requisition,Fjodor Kowalski,Requester,290348.2,45730.0,AUS
195,25/01/2020 18:12:00,25/01/2020 18:21:00,Create Request for Quotation Requester,Fjodor Kowalski,Requester,290348.2,45730.0,AUS
195,26/01/2020 00:25:00,26/01/2020 00:47:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,290348.2,45730.0,AUS
195,26/01/2020 01:28:00,26/01/2020 01:40:00,Amend Request for Quotation Requester,Anna Kaufmann,Requester Manager,290348.2,45730.0,AUS
195,31/01/2020 18:44:00,31/01/2020 19:05:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,290348.2,45730.0,AUS
195,31/01/2020 20:02:00,31/01/2020 20:09:00,Amend Request for Quotation Requester,Anne Olwada,Requester Manager,290348.2,45730.0,AUS
195,02/02/2020 20:06:00,02/02/2020 20:19:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,290348.2,45730.0,AUS
195,02/02/2020 21:06:00,02/02/2020 21:13:00,Amend Request for Quotation Requester,Christian Francois,Requester Manager,290348.2,45730.0,AUS
195,04/02/2020 07:29:00,04/02/2020 07:30:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,290348.2,45730.0,AUS
195,04/02/2020 08:18:00,04/02/2020 08:28:00,Amend Request for Quotation Requester,Fjodor Kowalski,Requester Manager,290348.2,45730.0,AUS
195,05/02/2020 10:39:00,05/02/2020 11:11:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,290348.2,45730.0,AUS
789,27/04/2020 10:48:00,27/04/2020 11:28:00,Create Purchase Requisition,Fjodor Kowalski,Requester,1208191.25,300618.07,NZL
789,27/04/2020 21:56:00,27/04/2020 22:02:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,1208191.25,300618.07,NZL
789,27/04/2020 22:08:00,27/04/2020 22:11:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,1208191.25,300618.07,NZL
789,29/04/2020 00:16:00,29/04/2020 00:35:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1208191.25,300618.07,NZL
789,29/04/2020 06:58:00,29/04/2020 07:21:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,1208191.25,300618.07,NZL
789,29/04/2020 10:16:00,29/04/2020 12:38:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,1208191.25,300618.07,NZL
789,29/04/2020 18:53:00,29/04/2020 19:14:00,Analyze Quotation comparison Map,Tesca Lobes,Requester,1208191.25,300618.07,NZL
789,29/04/2020 19:14:00,29/04/2020 19:14:00,Choose best option,Immanuel Karagianni,Requester,1208191.25,300618.07,NZL
789,02/05/2020 10:25:00,02/05/2020 14:31:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,1208191.25,300618.07,NZL
789,02/05/2020 15:25:00,02/05/2020 15:34:00,Create Purchase Order,Karel de Groot,Purchasing Agent,1208191.25,300618.07,NZL
789,03/05/2020 10:12:00,03/05/2020 10:35:00,Confirm Purchase Order,Sean Manney,Supplier,1208191.25,300618.07,NZL
789,05/05/2020 08:47:00,06/05/2020 09:02:00,Deliver Goods Services,Kiu Kan,Supplier,1208191.25,300618.07,NZL
789,06/05/2020 16:48:00,06/05/2020 16:49:00,Release Purchase Order,Anna Kaufmann,Requester,1208191.25,300618.07,NZL
789,07/05/2020 00:21:00,07/05/2020 00:22:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,1208191.25,300618.07,NZL
789,08/05/2020 20:17:00,08/05/2020 20:17:00,Send invoice,Sean Manney,Supplier,1208191.25,300618.07,NZL
789,09/05/2020 10:37:00,09/05/2020 10:41:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1208191.25,300618.07,NZL
789,09/05/2020 10:41:00,09/05/2020 10:41:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,1208191.25,300618.07,NZL
789,09/05/2020 11:32:00,09/05/2020 11:41:00,Pay invoice,Pedro Alvares,Financial Manager,1208191.25,300618.07,NZL
644,03/04/2020 16:56:00,03/04/2020 17:34:00,Create Purchase Requisition,Kim Passa,Requester,438733.41,80012.22,JPN
644,04/04/2020 09:00:00,04/04/2020 09:05:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,438733.41,80012.22,JPN
644,04/04/2020 09:09:00,04/04/2020 09:10:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,438733.41,80012.22,JPN
644,04/04/2020 22:23:00,04/04/2020 22:45:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,438733.41,80012.22,JPN
644,05/04/2020 03:46:00,05/04/2020 04:06:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,438733.41,80012.22,JPN
644,05/04/2020 04:41:00,05/04/2020 09:29:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,438733.41,80012.22,JPN
644,05/04/2020 16:14:00,05/04/2020 16:21:00,Analyze Quotation comparison Map,Tesca Lobes,Requester,438733.41,80012.22,JPN
644,05/04/2020 16:21:00,05/04/2020 16:21:00,Choose best option,Penn Osterwalder,Requester,438733.41,80012.22,JPN
644,07/04/2020 13:00:00,07/04/2020 23:25:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,438733.41,80012.22,JPN
644,08/04/2020 07:16:00,08/04/2020 07:27:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,438733.41,80012.22,JPN
644,08/04/2020 13:34:00,08/04/2020 13:59:00,Confirm Purchase Order,Karen Clarens,Supplier,438733.41,80012.22,JPN
644,09/04/2020 09:27:00,09/04/2020 18:24:00,Deliver Goods Services,Kiu Kan,Supplier,438733.41,80012.22,JPN
644,10/04/2020 02:13:00,10/04/2020 02:14:00,Release Purchase Order,Penn Osterwalder,Requester,438733.41,80012.22,JPN
644,10/04/2020 09:59:00,10/04/2020 10:00:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,438733.41,80012.22,JPN
644,11/04/2020 22:40:00,11/04/2020 22:40:00,Send invoice,Kiu Kan,Supplier,438733.41,80012.22,JPN
644,12/04/2020 13:02:00,12/04/2020 13:05:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,438733.41,80012.22,JPN
644,12/04/2020 13:36:00,12/04/2020 13:59:00,Settle dispute with supplier Financial Manager,Pedro Alvares,Financial Manager,438733.41,80012.22,JPN
644,12/04/2020 13:59:00,12/04/2020 13:59:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,438733.41,80012.22,JPN
644,12/04/2020 14:21:00,12/04/2020 14:32:00,Pay invoice,Pedro Alvares,Financial Manager,438733.41,80012.22,JPN
197,25/01/2020 23:13:00,25/01/2020 23:47:00,Create Purchase Requisition,Kim Passa,Requester,202092.6,25471.08,JPN
197,26/01/2020 18:41:00,26/01/2020 18:45:00,Analyze Purchase Requisition,Maris Freeman,Requester Manager,202092.6,25471.08,JPN
197,26/01/2020 18:50:00,26/01/2020 18:52:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,202092.6,25471.08,JPN
197,31/01/2020 07:47:00,31/01/2020 08:19:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,202092.6,25471.08,JPN
197,31/01/2020 10:14:00,31/01/2020 10:49:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,202092.6,25471.08,JPN
197,31/01/2020 11:13:00,31/01/2020 12:40:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,202092.6,25471.08,JPN
197,31/01/2020 19:11:00,31/01/2020 19:42:00,Analyze Quotation comparison Map,Miu Hanwan,Requester,202092.6,25471.08,JPN
197,31/01/2020 19:42:00,31/01/2020 19:42:00,Choose best option,Fjodor Kowalski,Requester,202092.6,25471.08,JPN
197,31/01/2020 22:38:00,01/02/2020 12:13:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,202092.6,25471.08,JPN
197,02/02/2020 18:28:00,02/02/2020 18:40:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,202092.6,25471.08,JPN
197,03/02/2020 07:14:00,03/02/2020 07:44:00,Confirm Purchase Order,Kiu Kan,Supplier,202092.6,25471.08,JPN
197,03/02/2020 15:33:00,04/02/2020 22:13:00,Deliver Goods Services,Karen Clarens,Supplier,202092.6,25471.08,JPN
197,05/02/2020 05:35:00,05/02/2020 05:36:00,Release Purchase Order,Immanuel Karagianni,Requester,202092.6,25471.08,JPN
197,05/02/2020 08:26:00,05/02/2020 08:27:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,202092.6,25471.08,JPN
197,06/02/2020 00:24:00,06/02/2020 00:24:00,Send invoice,Karen Clarens,Supplier,202092.6,25471.08,JPN
197,06/02/2020 14:48:00,06/02/2020 14:53:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,202092.6,25471.08,JPN
197,06/02/2020 14:53:00,06/02/2020 14:53:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,202092.6,25471.08,JPN
197,06/02/2020 15:04:00,06/02/2020 15:10:00,Pay invoice,Pedro Alvares,Financial Manager,202092.6,25471.08,JPN
645,03/04/2020 18:42:00,03/04/2020 18:48:00,Create Purchase Requisition,Penn Osterwalder,Requester,650091.04,60526.34,SGP
645,03/04/2020 20:19:00,03/04/2020 20:27:00,Create Request for Quotation Requester,Clement Duchot,Requester,650091.04,60526.34,SGP
645,05/04/2020 05:09:00,05/04/2020 05:36:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,650091.04,60526.34,SGP
645,05/04/2020 07:25:00,05/04/2020 07:49:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,650091.04,60526.34,SGP
645,05/04/2020 09:29:00,05/04/2020 13:23:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,650091.04,60526.34,SGP
645,05/04/2020 20:36:00,05/04/2020 20:54:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,650091.04,60526.34,SGP
645,05/04/2020 20:54:00,05/04/2020 20:54:00,Choose best option,Penn Osterwalder,Requester,650091.04,60526.34,SGP
645,06/04/2020 19:17:00,07/04/2020 03:30:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,650091.04,60526.34,SGP
645,07/04/2020 23:52:00,08/04/2020 00:04:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,650091.04,60526.34,SGP
645,08/04/2020 04:19:00,08/04/2020 04:53:00,Confirm Purchase Order,Kiu Kan,Supplier,650091.04,60526.34,SGP
645,08/04/2020 14:21:00,09/04/2020 15:38:00,Deliver Goods Services,Karen Clarens,Supplier,650091.04,60526.34,SGP
645,09/04/2020 23:26:00,09/04/2020 23:27:00,Release Purchase Order,Fjodor Kowalski,Requester,650091.04,60526.34,SGP
645,10/04/2020 07:01:00,10/04/2020 07:02:00,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,650091.04,60526.34,SGP
645,18/04/2020 05:16:00,18/04/2020 05:16:00,Send invoice,Kiu Kan,Supplier,650091.04,60526.34,SGP
645,18/04/2020 19:43:00,18/04/2020 19:48:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,650091.04,60526.34,SGP
645,18/04/2020 19:48:00,18/04/2020 19:48:00,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,650091.04,60526.34,SGP
645,18/04/2020 20:28:00,18/04/2020 20:32:00,Pay invoice,Pedro Alvares,Financial Manager,650091.04,60526.34,SGP
191,25/01/2020 09:03:00,25/01/2020 09:28:00,Create Purchase Requisition,Nico Ojenbeer,Requester,403474.38,24318.26,AUS
191,26/01/2020 02:04:00,26/01/2020 02:13:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,403474.38,24318.26,AUS
191,26/01/2020 02:20:00,26/01/2020 02:21:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,403474.38,24318.26,AUS
191,26/01/2020 22:42:00,26/01/2020 23:07:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,403474.38,24318.26,AUS
191,26/01/2020 23:59:00,27/01/2020 00:08:00,Amend Request for Quotation Requester,Immanuel Karagianni,Requester Manager,403474.38,24318.26,AUS
191,31/01/2020 12:47:00,31/01/2020 13:06:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,403474.38,24318.26,AUS
191,02/02/2020 21:44:00,02/02/2020 22:12:00,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,403474.38,24318.26,AUS
191,03/02/2020 01:05:00,03/02/2020 06:13:00,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,403474.38,24318.26,AUS
191,03/02/2020 12:43:00,03/02/2020 13:04:00,Analyze Quotation comparison Map,Esmana Liubiata,Requester,403474.38,24318.26,AUS
191,03/02/2020 13:04:00,03/02/2020 13:04:00,Choose best option,Miu Hanwan,Requester,403474.38,24318.26,AUS
191,05/02/2020 04:30:00,05/02/2020 10:39:00,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,403474.38,24318.26,AUS
191,05/02/2020 12:10:00,05/02/2020 12:21:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,403474.38,24318.26,AUS
191,06/02/2020 02:16:00,06/02/2020 02:23:00,Confirm Purchase Order,Karen Clarens,Supplier,403474.38,24318.26,AUS
191,07/02/2020 02:58:00,08/02/2020 20:37:00,Deliver Goods Services,Kiu Kan,Supplier,403474.38,24318.26,AUS
191,09/02/2020 04:15:00,09/02/2020 04:16:00,Release Purchase Order,Christian Francois,Requester,403474.38,24318.26,AUS
191,09/02/2020 10:32:00,09/02/2020 10:33:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,403474.38,24318.26,AUS
191,09/02/2020 22:51:00,09/02/2020 22:51:00,Send invoice,Esmeralda Clay,Supplier,403474.38,24318.26,AUS
191,10/02/2020 13:10:00,10/02/2020 13:16:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,403474.38,24318.26,AUS
191,10/02/2020 13:33:00,10/02/2020 14:04:00,Settle dispute with supplier Financial Manager,Pedro Alvares,Financial Manager,403474.38,24318.26,AUS
191,10/02/2020 14:04:00,10/02/2020 14:04:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,403474.38,24318.26,AUS
191,10/02/2020 15:03:00,10/02/2020 15:08:00,Pay invoice,Karalda Nimwada,Financial Manager,403474.38,24318.26,AUS
193,25/01/2020 10:42:00,25/01/2020 11:01:00,Create Purchase Requisition,Anne Olwada,Requester,848031.16,53748.05,SGP
193,25/01/2020 17:23:00,25/01/2020 17:31:00,Create Request for Quotation Requester,Christian Francois,Requester,848031.16,53748.05,SGP
193,26/01/2020 00:07:00,26/01/2020 00:11:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,848031.16,53748.05,SGP
193,26/01/2020 01:06:00,26/01/2020 01:19:00,Amend Request for Quotation Requester,Miu Hanwan,Requester Manager,848031.16,53748.05,SGP
193,31/01/2020 16:06:00,31/01/2020 16:33:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,848031.16,53748.05,SGP
193,31/01/2020 22:04:00,31/01/2020 22:24:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,848031.16,53748.05,SGP
193,01/02/2020 12:58:00,01/02/2020 15:45:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,848031.16,53748.05,SGP
193,01/02/2020 22:36:00,01/02/2020 22:53:00,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,848031.16,53748.05,SGP
193,01/02/2020 22:53:00,01/02/2020 22:53:00,Choose best option,Alberto Duport,Requester,848031.16,53748.05,SGP
193,02/02/2020 05:34:00,02/02/2020 17:08:00,Settle conditions with supplier,Karel de Groot,Purchasing Agent,848031.16,53748.05,SGP
193,03/02/2020 12:07:00,03/02/2020 12:20:00,Create Purchase Order,Francois de Perrier,Purchasing Agent,848031.16,53748.05,SGP
193,03/02/2020 19:38:00,03/02/2020 20:01:00,Confirm Purchase Order,Kiu Kan,Supplier,848031.16,53748.05,SGP
193,04/02/2020 10:38:00,05/02/2020 18:11:00,Deliver Goods Services,Sean Manney,Supplier,848031.16,53748.05,SGP
193,06/02/2020 01:40:00,06/02/2020 01:41:00,Release Purchase Order,Nico Ojenbeer,Requester,848031.16,53748.05,SGP
193,06/02/2020 10:24:00,06/02/2020 10:25:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,848031.16,53748.05,SGP
193,07/02/2020 01:29:00,07/02/2020 01:29:00,Send invoice,Kiu Kan,Supplier,848031.16,53748.05,SGP
193,07/02/2020 15:45:00,07/02/2020 15:49:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,848031.16,53748.05,SGP
193,07/02/2020 15:49:00,07/02/2020 15:49:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,848031.16,53748.05,SGP
193,07/02/2020 16:20:00,07/02/2020 16:31:00,Pay invoice,Karalda Nimwada,Financial Manager,848031.16,53748.05,SGP
192,25/01/2020 10:21:00,25/01/2020 11:02:00,Create Purchase Requisition,Clement Duchot,Requester,1160676.23,202201.66,AUS
192,26/01/2020 05:01:00,26/01/2020 05:06:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1160676.23,202201.66,AUS
192,26/01/2020 05:11:00,26/01/2020 05:14:00,Create Request for Quotation Requester Manager,Francis Odell,Requester Manager,1160676.23,202201.66,AUS
192,27/01/2020 07:13:00,27/01/2020 07:41:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1160676.23,202201.66,AUS
199,26/01/2020 05:48:00,26/01/2020 06:37:00,Create Purchase Requisition,Anne Olwada,Requester,528921.65,13686.33,AUS
199,26/01/2020 10:00:00,26/01/2020 10:10:00,Create Request for Quotation Requester,Penn Osterwalder,Requester,528921.65,13686.33,AUS
199,27/01/2020 06:07:00,27/01/2020 06:18:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,528921.65,13686.33,AUS
199,28/01/2020 06:35:00,28/01/2020 06:54:00,Send Request for Quotation to Supplier,Magdalena Predutta,Purchasing Agent,528921.65,13686.33,AUS
199,28/01/2020 11:58:00,28/01/2020 15:45:00,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,528921.65,13686.33,AUS
199,28/01/2020 22:04:00,28/01/2020 22:21:00,Analyze Quotation comparison Map,Christian Francois,Requester,528921.65,13686.33,AUS
199,28/01/2020 22:21:00,28/01/2020 22:21:00,Choose best option,Kim Passa,Requester,528921.65,13686.33,AUS
199,29/01/2020 02:13:00,29/01/2020 15:58:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,528921.65,13686.33,AUS
199,30/01/2020 03:57:00,30/01/2020 04:06:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,528921.65,13686.33,AUS
199,31/01/2020 20:06:00,31/01/2020 20:23:00,Confirm Purchase Order,Karen Clarens,Supplier,528921.65,13686.33,AUS
199,03/02/2020 06:26:00,04/02/2020 07:17:00,Deliver Goods Services,Esmeralda Clay,Supplier,528921.65,13686.33,AUS
199,04/02/2020 15:10:00,04/02/2020 15:11:00,Release Purchase Order,Tesca Lobes,Requester,528921.65,13686.33,AUS
199,05/02/2020 05:06:00,05/02/2020 05:07:00,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,528921.65,13686.33,AUS
199,05/02/2020 12:11:00,05/02/2020 12:11:00,Send invoice,Kiu Kan,Supplier,528921.65,13686.33,AUS
199,06/02/2020 02:22:00,06/02/2020 02:28:00,Release Supplier's Invoice,Pedro Alvares,Financial Manager,528921.65,13686.33,AUS
199,06/02/2020 02:28:00,06/02/2020 02:28:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,528921.65,13686.33,AUS
199,06/02/2020 03:33:00,06/02/2020 03:42:00,Pay invoice,Karalda Nimwada,Financial Manager,528921.65,13686.33,AUS
1770,13/09/2020 14:33:00,13/09/2020 15:25:00,Create Purchase Requisition,Kim Passa,Requester,284668.51,32857.45,SGP
1770,14/09/2020 11:13:00,14/09/2020 11:19:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,284668.51,32857.45,SGP
1770,14/09/2020 11:25:00,14/09/2020 11:27:00,Create Request for Quotation Requester Manager,Maris Freeman,Requester Manager,284668.51,32857.45,SGP
1770,15/09/2020 04:41:00,15/09/2020 04:52:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,284668.51,32857.45,SGP
1770,15/09/2020 20:59:00,15/09/2020 21:16:00,Amend Request for Quotation Requester Manager,Francis Odell,Requester Manager,284668.51,32857.45,SGP
1770,21/09/2020 11:57:00,21/09/2020 12:09:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,284668.51,32857.45,SGP
505,13/03/2020 09:57:00,13/03/2020 10:32:00,Create Purchase Requisition,Penn Osterwalder,Requester,1420382.37,257532.18,JPN
505,14/03/2020 07:12:00,14/03/2020 07:18:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,1420382.37,257532.18,JPN
505,14/03/2020 07:23:00,14/03/2020 07:25:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,1420382.37,257532.18,JPN
505,29/04/2020 14:18:00,29/04/2020 14:57:00,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,1420382.37,257532.18,JPN
505,29/04/2020 15:43:00,29/04/2020 15:49:00,Amend Request for Quotation Requester,Miu Hanwan,Requester Manager,1420382.37,257532.18,JPN
505,22/05/2020 00:25:00,22/05/2020 00:49:00,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,1420382.37,257532.18,JPN
505,22/05/2020 03:32:00,22/05/2020 04:04:00,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,1420382.37,257532.18,JPN
505,22/05/2020 17:47:00,22/05/2020 22:28:00,Create Quotation comparison Map,Karel de Groot,Purchasing Agent,1420382.37,257532.18,JPN
505,23/05/2020 05:11:00,23/05/2020 05:19:00,Analyze Quotation comparison Map,Miu Hanwan,Requester,1420382.37,257532.18,JPN
505,23/05/2020 05:19:00,23/05/2020 05:19:00,Choose best option,Penn Osterwalder,Requester,1420382.37,257532.18,JPN
505,24/05/2020 03:06:00,24/05/2020 12:06:00,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,1420382.37,257532.18,JPN
505,24/05/2020 21:01:00,24/05/2020 21:13:00,Create Purchase Order,Magdalena Predutta,Purchasing Agent,1420382.37,257532.18,JPN
505,26/05/2020 03:09:00,26/05/2020 03:33:00,Confirm Purchase Order,Kiu Kan,Supplier,1420382.37,257532.18,JPN
505,28/05/2020 01:40:00,29/05/2020 13:25:00,Deliver Goods Services,Kiu Kan,Supplier,1420382.37,257532.18,JPN
505,29/05/2020 21:00:00,29/05/2020 21:01:00,Release Purchase Order,Penn Osterwalder,Requester,1420382.37,257532.18,JPN
505,01/06/2020 09:34:00,01/06/2020 09:35:00,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,1420382.37,257532.18,JPN
505,01/06/2020 15:28:00,01/06/2020 15:28:00,Send invoice,Sean Manney,Supplier,1420382.37,257532.18,JPN
505,02/06/2020 05:48:00,02/06/2020 05:50:00,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,1420382.37,257532.18,JPN
505,02/06/2020 05:50:00,02/06/2020 05:50:00,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,1420382.37,257532.18,JPN
505,02/06/2020 06:41:00,02/06/2020 06:50:00,Pay invoice,Karalda Nimwada,Financial Manager,1420382.37,257532.18,JPN
1857,27/09/2020 04:32:00,27/09/2020 05:28:00,Create Purchase Requisition,Nico Ojenbeer,Requester,596081.87,145763.95,NZL
1857,28/09/2020 01:25:00,28/09/2020 01:32:00,Analyze Purchase Requisition,Francis Odell,Requester Manager,596081.87,145763.95,NZL
770,22/04/2020 20:27:00,22/04/2020 21:10:00,Create Purchase Requisition,Anne Olwada,Requester,77212.07,10461.55,JPN
770,23/04/2020 11:11:00,23/04/2020 11:18:00,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,77212.07,10461.55,JPN
770,23/04/2020 11:26:00,23/04/2020 11:29:00,Create Request for Quotation Requester Manager,Heinz Gutschmidt,Requester Manager,77212.07,10461.55,JPN
770,27/04/2020 03:53:00,27/04/2020 04:06:00,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,77212.07,10461.55,JPN
